created_at,favorites,location,retweets,source,text,user
29-05-2017,0,,0,Twitter for Android,"Is this real??,🙄🙄🙄
Seriously loosing hope from #Flipkart https://t.co/Ly11ZRqQJI",lolup_satpathy
29-05-2017,0,"Delhi, India",0,Twitter Web Client,"Flipkart launches another 'Summer Sale' with up to 80% discounts as e-commerce battle intensifies
https://t.co/vphr2AghDZ
#Flipkart #Sale",nitinsethi80
29-05-2017,2,Bangalore,0,Oneindia Kannada,ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ಗಳ ಮೇಲೆ ಶಾಂಕಿಗ್ ಆಫರ್ ನೀಡಿದ ಫ್ಲಿಪ್‌ಕಾರ್ಟ್‌: ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ ಖರೀದಿಗೆ ಇದೇ ಒಳ್ಳೆ ಸಮಯ..!!! https://t.co/pjRjHDJSLX #flipkart #sale #,OneindiaKannada
29-05-2017,0,Bengaluru,0,Gizbot Kannada,ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ಗಳ ಮೇಲೆ ಶಾಂಕಿಗ್ ಆಫರ್ ನೀಡಿದ ಫ್ಲಿಪ್‌ಕಾರ್ಟ್‌: ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ ಖರೀದಿಗೆ ಇದೇ ಒಳ್ಳೆ ಸಮಯ..!!! https://t.co/OJipvYsk3n #flipkart #sale #,GizbotKa
29-05-2017,0,,0,Hootsuite,"Pack of 25 Tools Kit Standard Screwdriver Set at Rs. 179
Hurry up!! #Couponhaat #Flipkart #Toolkit
Shop Now -… https://t.co/HDqCvj8a82",Couponhaat
29-05-2017,0,,1,Twitter for Android,"RT @Glibs_Media: #tech 
#Flipkart पर #summershoppingday शुरू, #iPhone पर 17,000 रुपये की #छूट",manoj000666
29-05-2017,0,,0,Hootsuite,"Height of Mobile Addiction LOL 🤣🤣🤣
Flipkart 10% Cashback on smartphone- https://t.co/6Dl9v12gqJ
#Flipkart… https://t.co/atQxogpRgm",Couponhaat
29-05-2017,0,,0,fliptrak-node,"#deals #Asus Zenfone Go 4.5 (Black, 8 GB) is selling cheaper by 2% at INR 4899 today https://t.co/8luFmO71Uz #flipkart",pricetrak
29-05-2017,0,,0,fliptrak-node,#deals #Intel 3.5 GHz LGA 1151 i5 6600k Processor is selling cheaper at INR 18999 today https://t.co/2sFgyHMgQk #flipkart,pricetrak
29-05-2017,0,India,0,Twitter Web Client,ఫ్లిప్‌కార్ట్ స‌మ్మ‌ర్ షాపింగ్ డేస్ ప్ర‌త్యేక సేల్ షురూ..! #flipkart https://t.co/1nmNScGpYf,ntdailyonline
29-05-2017,0,India,0,Google,Buy Fidget Spinner Online in India Cheapest Fidget Spinner https://t.co/hsYeRsnani #amazon #bestdeals #flipkart,Flipshope
29-05-2017,0,"मुंबई, भारत",0,Hootsuite,"#Flipkart launches another #Summer Sale, offering up to 80% discount
https://t.co/YLZ54IfNgO",parijat_rawat
29-05-2017,0,"New Delhi, Delhi",0,Twitter Web Client,"Flipkart ने शुरू की 3 दिन समर सेल, मिल रहे है कई आकर्षक ऑफर... https://t.co/Z1AWpTJfch #Flipkart @Flipkart",MedhajNewsApp
29-05-2017,0,,0,fliptrak-node,#deals The Intelligent Investor is selling cheaper by 5% at INR 269 today https://t.co/hEsXBIBOMZ #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,"#deals #HTC Desire 826 (White Birch, 16 GB) is selling cheaper at INR 13599 today https://t.co/w8wTYgFKRh #flipkart",pricetrak
29-05-2017,1,,0,Buffer,"The Ecommerce war #Flipkart vs #Amazon vs @AlibabaGroup begins
#Startups #Startup #Startuplife #StartupIndia… https://t.co/eBuOVaQgdq",thestartupmojoo
29-05-2017,0,"Melbourne, Victoria",0,W3LiveNews,Samsung launches Galaxy J3 Pro Plus in China with metal texture https://t.co/lqSkwZHQGl via @W3LiveNews #India #Android #Flipkart,W3LiveNews
29-05-2017,0,"Bengaluru South, India",0,Twitter Web Client,"Summer Shopping Days [29-31 May]: Check all #flipkart Summer sales #offers
https://t.co/ChKDzpfZCJ https://t.co/4flRIi0e9e",contactmr10q
29-05-2017,0,#Cyberabad #India #Galaxy #Milkyway,1,Twitter Lite,"RT @thatsTelugu: ఫ్లిప్ కార్ట్ బంపర్ ఆఫర్: ఈ నెలాఖరువరకు హోమ్ అప్లయిన్స్, స్మార్ట్ ఫోన్లపై 80% తగ్గింపు https://t.co/sgBn9vu27Y #flipkart #…",HydWatch
29-05-2017,0,,0,fliptrak-node,#deals #Nokia 216 is selling cheaper at INR 2550 today https://t.co/zEkAWHjaoU #flipkart,pricetrak
29-05-2017,1,National Capital Region,0,ITN Live,#Flipkart पर शुरू हुई जबरदस्त सेल...यहां हर सामान पर 80 फीसदी की छूट ! - https://t.co/HyMESVihjV https://t.co/4BNZ9IJsNO,ITNlive
29-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone SE (Gold, 32 GB) is selling cheaper at INR 23500 today https://t.co/gN8xbze8qN #flipkart",pricetrak
29-05-2017,0,,0,fliptrak-node,#deals Dr.Morepen GlucoOne Glucometer is selling cheaper at INR 599 today https://t.co/dRlWCz87LO #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,#deals OnlinePurchas Solid Wood Coffee Table is selling cheaper at INR 495 today https://t.co/kIl0Q4aCVC #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 Plus (Rose Gold, 32 GB) is selling cheaper by 4% at INR 55890 today https://t.co/mrw51CyTPQ #flipkart",pricetrak
29-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6s Plus (Rose Gold, 32 GB) is selling cheaper at INR 55000 today https://t.co/yuVDCBoTHG #flipkart",pricetrak
29-05-2017,0,"Thanjavur, India",7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",Sheik_Abu_Ssa
29-05-2017,0,,0,fliptrak-node,#deals #Sony 123.2cm (49) Ultra HD (4K) Smart LED TV is selling cheaper by 9% at INR 104999 today https://t.co/9yUjRDBhJD #flipkart,pricetrak
29-05-2017,0,India,0,Facebook,"#Philips HR1351/C 250 W #HandBlender (White) for Rs. 799/- (39% Off) at #Flipkart.
For Additional #Cashback &amp;... https://t.co/31VFzucjy6",Deals4India_in
29-05-2017,0,,0,fliptrak-node,#deals #Sony Bravia 123.2cm (49) Full HD Smart LED TV is selling cheaper by 4% at INR 64999 today https://t.co/50i6OFvpks #flipkart,pricetrak
29-05-2017,0,,0,Whatteydeal,"CloudWalker Cloud TV 109cm (43) Full HD Smart LED TV @ Rs.28,999 #Flipkart #SummerShoppingDays #LED #TV #Whateydeal https://t.co/DLxRXOYe3s",WhateyDeal
29-05-2017,1,,0,fliptrak-node,"#deals #Sony Bravia 125.7cm (50) Full HD 3D, Smart LED TV is selling cheaper by 4% at INR 89999 today https://t.co/NVgoNDl30m #flipkart",pricetrak
29-05-2017,0,,0,fliptrak-node,#deals #Sony Bravia 80cm (32) HD Ready LED TV is selling cheaper by 3% at INR 24999 today https://t.co/dq8WFllemB #flipkart,pricetrak
29-05-2017,0,Chandigarh,1,Facebook,"#Flipkart Is Running An Awesome Offer Where You Can Grab Lenovo P2 (Grey/Graphite Grey, 32 GB) (3 GB RAM) at Flat... https://t.co/3mlnFkzeBw",dealnloot
29-05-2017,0,,0,fliptrak-node,#deals #Sony 108cm (43) Ultra HD (4K) Smart LED TV is selling cheaper by 4% at INR 69999 today https://t.co/si6myL3z41 #flipkart,pricetrak
29-05-2017,0,,1,twitterbot2017abc,RT @MergersIndia: #Flipkart-Snapdeal #merger: The double-edged sword of wealth https://t.co/Q97vSf8MQP,Barry69104159
29-05-2017,0,,1,twitterbot2017abc,RT @mnacritique: #Flipkart-Snapdeal #merger: The double-edged sword of wealth https://t.co/7AkeEDdf4j,Barry69104159
29-05-2017,0,"Mumbai, India",2,Twitter for Android,"RT @AjantaNews: #Flipkart has started #onlinesale for its customers.Check out @ https://t.co/LpoKj3OSLl

For more news, https://t.co/I55rlg…",StormingDurgesh
29-05-2017,0,"Mumbai, India",2,Twitter for Android,"RT @AjantaNews: #Flipkart has started #onlinesale for its customers.Check out @ https://t.co/LpoKj3OSLl

For more news, https://t.co/I55rlg…",YNYFNGO
29-05-2017,0,,0,fliptrak-node,"#deals #Sony 163.9cm (65) Ultra HD (4K) 3D, Smart LED TV is selling cheaper by 17% at INR 249999 today https://t.co/kl9wLEw6zo #flipkart",pricetrak
29-05-2017,0,,0,fliptrak-node,"#deals #Sony 163.9cm (65) Ultra HD (4K) 3D, Smart LED TV is selling cheaper by 12% at INR 279999 today https://t.co/UV0NUwxNYF #flipkart",pricetrak
29-05-2017,2,"Mumbai, Maharashtra, India",2,Twitter for Android,"#Flipkart has started #onlinesale for its customers.Check out @ https://t.co/LpoKj3OSLl

For more news,… https://t.co/Edil6kCTet",AjantaNews
29-05-2017,0,,0,fliptrak-node,#deals FiiO A1 Portable Headphone Amplifier is selling cheaper at INR 1899 today https://t.co/U4jiIfb2zL #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,#deals Tenda TE-D151 N150 Wireless ADSL2+ Modem Router is selling cheaper at INR 900 today https://t.co/KgnEsIlxch #flipkart,pricetrak
29-05-2017,0,,2,Twitter for Android,RT @Cashkarocom: Get the coolest gadgets at #Flipkart this Summer &amp; save like never before with CashKaro #Cashback!  https://t.co/pcZlDwrSQ…,priyaagrawal02
29-05-2017,0,India,0,Hootsuite,Upto Rs.10000 Extra Off on Electronic Devices + Upto 25% Extra Cashback at #Flipkart Grab this via Zingoy https://t.co/wWBvUetKM2,zingoy_cashback
29-05-2017,0,"Pune, India",1,WordPress.com,#Flipkart-Snapdeal #merger: The double-edged sword of wealth https://t.co/7AkeEDdf4j,mnacritique
29-05-2017,0,"Pune, Mumbai",1,WordPress.com,#Flipkart-Snapdeal #merger: The double-edged sword of wealth https://t.co/Q97vSf8MQP,MergersIndia
29-05-2017,0,"Bengaluru, India",0,Twitter Web Client,#Flipkart is back on offer for three days: Up to 80% discount for three days from today https://t.co/tN9hHueKUV,inlivetoday
29-05-2017,0,,0,fliptrak-node,#deals Agaro Curler1129 HC-1129 Hair Curler is selling cheaper at INR 873 today https://t.co/3WHpHQx263 #flipkart,pricetrak
29-05-2017,0,India - Bharat - Hindustan,8,Twitter for Android,"RT @HemantKothari77: Congress (I) parade slaughtered calf on the streets of #Kerala 
#Pathankot #VarthurLake #Flipkart
#Shahabuddin #Farmer…",actindia
29-05-2017,4,"New Delhi, India",3,Twitter Web Client,@LKAdvani3 @JanhitJagran @NaveenSandbox Indeed it will. We need #BillionDollar @socent from #India! The way birth o… https://t.co/pG8jIzpQR3,dnandann
29-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,"Canon DSLR delivered thank you @amazonIN 
Learn how to keep once promise #Flipkart @_sachinbansal #flopkart",imManojPawar
29-05-2017,0,,7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",rustyc0medyvgr
29-05-2017,0,,7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",ibalamurugan72
29-05-2017,2,బెంగళూరు ,1,Oneindia Telugu,"ఫ్లిప్ కార్ట్ బంపర్ ఆఫర్: ఈ నెలాఖరువరకు హోమ్ అప్లయిన్స్, స్మార్ట్ ఫోన్లపై 80% తగ్గింపు https://t.co/sgBn9vu27Y #flipkart #offers #ecommerce",thatsTelugu
29-05-2017,0,New Delhi,0,Twitter for Android,"#Flipkart is this the way you send the electronic items to customer #shame #stopcheating
No seal
open box
Is this t… https://t.co/e7tV8bplgj",shazus
29-05-2017,0,"Newport Beach, CA",0,Twitter for Android,@flipkartsupport Now is is 3 days gone and I have not received anything from Flipkart except computer generated ema… https://t.co/GtV4yO9E7r,pandeysky
29-05-2017,0,"Orange County, CA",7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",ACSlnOC
29-05-2017,0,"Las Vegas, USA",7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",ItsDuhAnnle
29-05-2017,0,India,0,Goodreturns Malayalam,"ഫ്ലിപ്കാ‌‍‌‍ർട്ടിൽ കിടിലൻ ഓഫർ, 80% വരെ വിലക്കിഴിവ് ഇന്ന് മുതൽ 3 ദിവസത്തേയ്ക്ക് https://t.co/Dw8uEaz71V #flipkart #shopping #ഫ്ലിപ്കാർട്ട് #",GoodreturnsMa
29-05-2017,0,,0,fliptrak-node,"#deals #HTC Desire 828 Dual Sim (Dark Grey, 16 GB) is selling cheaper at INR 10657 today https://t.co/FJu0AJiy9E #flipkart",pricetrak
29-05-2017,0,,8,Twitter for Android,"RT @HemantKothari77: Congress (I) parade slaughtered calf on the streets of #Kerala 
#Pathankot #VarthurLake #Flipkart
#Shahabuddin #Farmer…",Soulfry24
29-05-2017,0,"NC, Greensboro ",7,Twitter for Android,"RT @maalaimalar: 80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/…",A__Geezy____
29-05-2017,0,"New Delhi, India",0,Twitter Web Client,"फ्लिपकार्ट ने शुरू की 'समर सेल', इन प्रोडक्ट पर मिल रही है 80% तक भारी छूट
https://t.co/Qcm2EZ7J6x #flipkart… https://t.co/pY7IJ1aL8W",Haribhoomicom
29-05-2017,0,"Kolkata, India",0,Twitter for iPhone,"#Flipkart , this is how u cheat us by sending duplicate product in less price.... https://t.co/hd1wK3Th92",debaduttasethi
29-05-2017,9,"Chennai, India",7,Twitter Web Client,"80% தள்ளுபடியுடன் மீண்டும் 'சம்மர் சேல்' தொடங்கிய பிளிப்கார்ட்
https://t.co/Kj9m7YSKJW
#Flipkart #Summersale https://t.co/PG5AM9ZXOS",maalaimalar
29-05-2017,0,"New Delhi, India",0,Twitter Web Client,"फ्लिपकार्ट ने शुरू की 'समर सेल', इन प्रोडक्ट पर मिल रही है 80% तक भारी छूट
https://t.co/Qcm2EZ7J6x #flipkart… https://t.co/7SsRvgJFIn",Haribhoomicom
29-05-2017,0,,0,cmssocialservice,"ഫ്ലിപ്പ്കാര്‍ട്ടിൽ 80 ശതമാനം വരെ വിലക്കിഴിവ്
   #Flipkart'ssecondsummersale https://t.co/juAhGBOSLX",SamayamM
29-05-2017,1,,1,Twitter Web Client,"డిస్కౌంట్ ఆఫర్స్: ఫ్లిప్ కార్ట్ మరో 'సమ్మర్ సేల్' 
https://t.co/FtYUryJhVo
#Flipkart #summersale #offers https://t.co/fLweLJTsWn",sakshinews
29-05-2017,0,India,0,Twitter Web Client,#Flipkart offers Samsung Galaxy J3 Pro with a Rs. 500 discount during #FlipkartSummerShoppingDays!,TekMenia
29-05-2017,1,India,0,TweetDeck,#SummerShoppingDays :Maybe the perfect #Summer sale does exist! Shop here https://t.co/4oebQrYcdX #Flipkart… https://t.co/GEbCRR6mXN,BestPriceOnIn
29-05-2017,0,"Karimnagar, India",14,Twitter for Android,RT @radhikapnair5: A candid interview: #Flipkart's COO @seth_nitin https://t.co/tce7Wtyfks @YourStoryCo @aiharla,Ramprasad43
29-05-2017,0,LA/NYC,1,QuinnLeazy Fashion,RT @WhateyDeal: Flat 30% Off Police Men Black Genuine Leather Wallet #Flipkart #Wallet #Police #Brand #Deals #Fashion #Style #Monday https:…,AlishaQuincy
29-05-2017,0,India,1,Shopickr Deals,Flipkart Summer Shopping Days Sale [29-31 May] | 10% Cashback with ... https://t.co/ymx04Z5pAc #BeforeYouShop at #Flipkart #Deals #Coupons,shopickr
29-05-2017,1,,1,Whatteydeal,Flat 30% Off Police Men Black Genuine Leather Wallet #Flipkart #Wallet #Police #Brand #Deals #Fashion #Style #Monday https://t.co/Q2XfRxjPd1,WhateyDeal
29-05-2017,0,"New Delhi, India",0,Future Post Magazine,#Flipkart's another summer sale #Offers up to 80 per cent discounts #DiscountedPrices #SummerSale #TheBigTen… https://t.co/mtkNiN61Mc,FuturePostNews
29-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 899.0 Discount: 86.0% Off Buy Price: Rs 124.0 #buy #online #Hyderabad #India https://t.co/KJW4yOoalW,dealseventy
29-05-2017,0,"New Delhi, India",0,Twitter Web Client,"Buy anything @ Rs1 - https://t.co/2LUgAxnCCE 

 #BigNews #Viral #viralvideo #paytm #snapdeal #Amazon #Flipkart… https://t.co/espKvffPYY",zockup
29-05-2017,0,India,0,Facebook,"#Nivia #Digital #ChessClock for Rs. 2599/- (24% Off) at #Flipkart.
For Additional #Cashback &amp; More #deals like... https://t.co/oBEe4ajN1D",Deals4India_in
29-05-2017,0,,0,Facebook,#Laptops Deals upto 40% off + 10% Cashback on Rs. 5000 + Exchange Offer @ #Flipkart... https://t.co/I3XVpZDeWb,indiafreestuff
29-05-2017,0,India,0,Facebook,"#Logitech #G402 #HyperionFury #Optical #GamingMouse for Rs. 2599/- (10% Off) at #Flipkart.
For Additional... https://t.co/0R1CnOExuN",Deals4India_in
29-05-2017,0,,0,fliptrak-node,#deals Netgear WN3000RP Universal Wi-Fi Range Extender is selling cheaper by 10% at INR 899 today https://t.co/NQraA2wMCf #flipkart,pricetrak
29-05-2017,0,,0,Twitter Lite,#Flipkart https://t.co/qd6bqaC7ae,realmaincool
29-05-2017,0,,0,fliptrak-node,#deals Counterblast: Facsimile Edition 1954 (English) (B) is selling cheaper by 1% at INR 885 today https://t.co/uayOttGSmf #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,#deals The Death of Mitali Dotto is selling cheaper at INR 140 today https://t.co/rcAUy3MXon #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,#deals #Asics Walking Shoes is selling cheaper at INR 1999 today https://t.co/aDougnxQV7 #flipkart,pricetrak
29-05-2017,0,,5,Twitter Lite,RT @27coupons: #FlipkartSummerShoppingDays - Upto 80% off on selected #products #Flipkart @Flipkart #onlineshopping #Flipkartoffers https:/…,smbhr8
29-05-2017,0,,0,fliptrak-node,#deals Tommy Hilfiger Backpack is selling cheaper by 9% at INR 1350 today https://t.co/UhybzajH51 #flipkart,pricetrak
29-05-2017,0,,0,fliptrak-node,#deals #Sony 101.4cm (40) Full HD Smart LED TV is selling cheaper by 6% at INR 49800 today https://t.co/olCG0tqYxH #flipkart,pricetrak
29-05-2017,0,India,5,Twitter Lite,RT @27coupons: #FlipkartSummerShoppingDays - Upto 80% off on selected #products #Flipkart @Flipkart #onlineshopping #Flipkartoffers https:/…,Sandeep00010
29-05-2017,0,,0,Facebook,#ROADSTER #Footwears at FLAT 60-80% OFF + Extra 25% Cashback at #Flipkart https://t.co/JkOCsEfNRQ,bhardwajamber85
29-05-2017,0,,0,fliptrak-node,#deals #Puma Harbour Fashion DP Men Running Shoes is selling cheaper at INR 1499 today https://t.co/mmPhKTsgWd #flipkart,pricetrak
29-05-2017,0,bhubaneswar,5,Twitter Lite,RT @27coupons: #FlipkartSummerShoppingDays - Upto 80% off on selected #products #Flipkart @Flipkart #onlineshopping #Flipkartoffers https:/…,bsoumya183
29-05-2017,0,,0,fliptrak-node,#deals Whirlpool 300 L Frost Free Triple Door Refrigerator is selling cheaper at INR 31499 today https://t.co/XQoQu9yHit #flipkart,pricetrak
29-05-2017,0,"Bhubaneshwar, India",5,Twitter Lite,RT @27coupons: #FlipkartSummerShoppingDays - Upto 80% off on selected #products #Flipkart @Flipkart #onlineshopping #Flipkartoffers https:/…,smajhi28
29-05-2017,0,Chandigarh,0,Facebook,"#Flipkart Is Offering Mast &amp; Harbour T-Shirts Starts Rs.179 + 25% Cashback + Free Shipping, starts at Rs. 179 +... https://t.co/HsOmNwSuaT",dealnloot
